"id","occurrenceID","catalogNumber","basisOfRecord","collectionCode","scientificName","taxonRank","kingdom","family","higherClassification","vernacularName","previousIdentifications","individualCount","lifeStage","sex","longitudeDecimal","latitudeDecimal","geodeticDatum","dataGeneralizations","coordinateUncertaintyInMeters","continent","country","countryCode","stateProvince","locality","habitat","recordedBy","eventID","eventDate","eventTime","samplingProtocol","behavior","associatedTaxa","references","rightsHolder","license","modified"
"98202686@OBS","https://observation.org/observation/98202686","OBS.98202686","HumanObservation","Observations","Lacerta agilis","species","Animalia","Lacertidae","Animalia|Lacertidae","Sand Lizard",NA,1,"adult","undetermined",22.8,53.65,"WGS84",NA,5000,"Europe","Poland","PL",NA,"Poland - Podlaskie",NA,NA,NA,2008-05-08,NA,NA,NA,NA,"https://data.biodiversitydata.nl/obsint/observation/OBS.98202686","Stichting Natuurinformatie","CC BY-NC 4.0",2015-02-22
"98202569@OBS","https://observation.org/observation/98202569","OBS.98202569","HumanObservation","Observations","Passer montanus","species","Animalia","OLD_WORLD_SPARROWS_PASSERIDAE","Animalia|OLD_WORLD_SPARROWS_PASSERIDAE","Eurasian Tree Sparrow",NA,1,"adult","undetermined",23.867297224553,52.760956852,"WGS84",NA,999,"Europe","Poland","PL",NA,"Poland - Bialowieski Park Narodowy",NA,NA,NA,2008-05-07,NA,NA,NA,NA,"https://data.biodiversitydata.nl/obsint/observation/OBS.98202569","Stichting Natuurinformatie","CC BY-NC 4.0",2017-08-12
"98202411@OBS","https://observation.org/observation/98202411","OBS.98202411","HumanObservation","Observations","Picus canus","species","Animalia","WOODPECKERS_PICIDAE","Animalia|WOODPECKERS_PICIDAE","Grey-headed Woodpecker",NA,1,"adult","undetermined",23.85,52.7,"WGS84",NA,5000,"Europe","Poland","PL",NA,"Poland - Bialowieski Park Narodowy",NA,NA,NA,2008-05-06,NA,NA,NA,NA,"https://data.biodiversitydata.nl/obsint/observation/OBS.98202411","Stichting Natuurinformatie","CC BY-NC 4.0",2015-02-22
"98202387@OBS","https://observation.org/observation/98202387","OBS.98202387","HumanObservation","Observations","Sciurus vulgaris","species","Animalia","SQUIRRELS_CHIPMUNKS_AND_PRAIRIEDOGS_SCIURIDAE","Animalia|SQUIRRELS_CHIPMUNKS_AND_PRAIRIEDOGS_SCIURIDAE","Eurasian Red Squirrel",NA,1,"unknown","undetermined",23.8484296203,52.7055662574,"WGS84",NA,100,"Europe","Poland","PL",NA,"Poland - Białowieża - Palace Park",NA,NA,NA,2008-05-05,NA,NA,NA,NA,"https://data.biodiversitydata.nl/obsint/observation/OBS.98202387","Stichting Natuurinformatie","CC BY-NC 4.0",2015-02-22
"98202382@OBS","https://observation.org/observation/98202382","OBS.98202382","HumanObservation","Observations","Vipera berus","species","Animalia","Viperidae","Animalia|Viperidae","Northern Viper",NA,1,"adult","undetermined",23.8,52.7,"WGS84",NA,5000,"Europe","Poland","PL",NA,"Poland - Białowieża - Palace Park",NA,NA,NA,2008-05-05,NA,NA,NA,NA,"https://data.biodiversitydata.nl/obsint/observation/OBS.98202382","Stichting Natuurinformatie","CC BY-NC 4.0",2017-01-16
"98202379@OBS","https://observation.org/observation/98202379","OBS.98202379","HumanObservation","Observations","Natrix natrix","species","Animalia","Colubridae","Animalia|Colubridae","European Grass Snake",NA,1,"adult","undetermined",23.8,52.7,"WGS84",NA,5000,"Europe","Poland","PL",NA,"Poland - Białowieża - Palace Park",NA,NA,NA,2008-05-05,NA,NA,NA,NA,"https://data.biodiversitydata.nl/obsint/observation/OBS.98202379","Stichting Natuurinformatie","CC BY-NC 4.0",2015-02-22
"98202378@OBS","https://observation.org/observation/98202378","OBS.98202378","HumanObservation","Observations","Rana temporaria","species","Animalia","Ranidae","Animalia|Ranidae","Common Frog",NA,1,"adult","undetermined",23.8484296203,52.7055662574,"WGS84",NA,100,"Europe","Poland","PL",NA,"Poland - Białowieża - Palace Park",NA,NA,NA,2008-05-05,NA,NA,NA,NA,"https://data.biodiversitydata.nl/obsint/observation/OBS.98202378","Stichting Natuurinformatie","CC BY-NC 4.0",2018-09-13
"98202368@OBS","https://observation.org/observation/98202368","OBS.98202368","HumanObservation","Observations","Pelophylax lessonae","species","Animalia","Ranidae","Animalia|Ranidae","Pool Frog",NA,1,"adult","undetermined",23.8484296203,52.7055662574,"WGS84",NA,100,"Europe","Poland","PL",NA,"Poland - Białowieża - Palace Park",NA,NA,NA,2008-05-05,NA,NA,NA,NA,"https://data.biodiversitydata.nl/obsint/observation/OBS.98202368","Stichting Natuurinformatie","CC BY-NC 4.0",2018-06-29
"98202365@OBS","https://observation.org/observation/98202365","OBS.98202365","HumanObservation","Observations","Triturus cristatus","species","Animalia","Salamandridae","Animalia|Salamandridae","Northern Crested Newt",NA,1,"juvenile","undetermined",23.8,52.7,"WGS84",NA,5000,"Europe","Poland","PL",NA,"Poland - Białowieża - Palace Park",NA,NA,NA,2008-05-05,NA,NA,NA,NA,"https://data.biodiversitydata.nl/obsint/observation/OBS.98202365","Stichting Natuurinformatie","CC BY-NC 4.0",2017-07-24
"98202348@OBS","https://observation.org/observation/98202348","OBS.98202348","HumanObservation","Observations","Saxicola rubetra","species","Animalia","OLD_WORLD_FLYCATCHERS_MUSCICAPIDAE","Animalia|OLD_WORLD_FLYCATCHERS_MUSCICAPIDAE","Whinchat",NA,1,"adult","undetermined",23.8893198967,52.7167403785,"WGS84",NA,1000,"Europe","Poland","PL",NA,"Poland - Bialowieski Park Narodowy",NA,NA,NA,2008-05-05,NA,NA,NA,NA,"https://data.biodiversitydata.nl/obsint/observation/OBS.98202348","Stichting Natuurinformatie","CC BY-NC 4.0",2015-02-22
"98202335@OBS","https://observation.org/observation/98202335","OBS.98202335","HumanObservation","Observations","Dendrocoptes medius","species","Animalia","WOODPECKERS_PICIDAE","Animalia|WOODPECKERS_PICIDAE","Middle Spotted Woodpecker",NA,1,"adult","undetermined",23.8913798332,52.7317116345,"WGS84",NA,1000,"Europe","Poland","PL",NA,"Poland - Bialowieski Park Narodowy",NA,NA,NA,2008-05-05,NA,NA,NA,NA,"https://data.biodiversitydata.nl/obsint/observation/OBS.98202335","Stichting Natuurinformatie","CC BY-NC 4.0",2015-02-22
"98202332@OBS","https://observation.org/observation/98202332","OBS.98202332","HumanObservation","Observations","Dendrocopos leucotos","species","Animalia","WOODPECKERS_PICIDAE","Animalia|WOODPECKERS_PICIDAE","White-backed Woodpecker",NA,1,"adult","undetermined",23.8913798332,52.7317116345,"WGS84",NA,1000,"Europe","Poland","PL",NA,"Poland - Bialowieski Park Narodowy",NA,NA,NA,2008-05-05,NA,NA,NA,NA,"https://data.biodiversitydata.nl/obsint/observation/OBS.98202332","Stichting Natuurinformatie","CC BY-NC 4.0",2015-02-22
"98202326@OBS","https://observation.org/observation/98202326","OBS.98202326","HumanObservation","Observations","Ficedula albicollis","species","Animalia","OLD_WORLD_FLYCATCHERS_MUSCICAPIDAE","Animalia|OLD_WORLD_FLYCATCHERS_MUSCICAPIDAE","Collared Flycatcher",NA,1,"adult","undetermined",23.8913798332,52.7317116345,"WGS84",NA,1000,"Europe","Poland","PL",NA,"Poland - Bialowieski Park Narodowy",NA,NA,NA,2008-05-05,NA,NA,NA,NA,"https://data.biodiversitydata.nl/obsint/observation/OBS.98202326","Stichting Natuurinformatie","CC BY-NC 4.0",2015-02-22
"98202309@OBS","https://observation.org/observation/98202309","OBS.98202309","HumanObservation","Observations","Hirundo rustica","species","Animalia","SWALLOWS_HIRUNDINIDAE","Animalia|SWALLOWS_HIRUNDINIDAE","Barn Swallow",NA,1,"adult","undetermined",23.8668268919,52.7056174505,"WGS84",NA,100,"Europe","Poland","PL",NA,"Poland - Białowieża",NA,NA,NA,2008-05-05,NA,NA,NA,NA,"https://data.biodiversitydata.nl/obsint/observation/OBS.98202309","Stichting Natuurinformatie","CC BY-NC 4.0",2015-02-22
"98202301@OBS","https://observation.org/observation/98202301","OBS.98202301","HumanObservation","Observations","Motacilla alba","species","Animalia","PIPITS_EN_WAGTAILS_MOTACILLIDAE","Animalia|PIPITS_EN_WAGTAILS_MOTACILLIDAE","White Wagtail",NA,1,"adult","undetermined",23.8668268919,52.7056174505,"WGS84",NA,100,"Europe","Poland","PL",NA,"Poland - Białowieża",NA,NA,NA,2008-05-05,NA,NA,NA,NA,"https://data.biodiversitydata.nl/obsint/observation/OBS.98202301","Stichting Natuurinformatie","CC BY-NC 4.0",2015-02-22
"98202287@OBS","https://observation.org/observation/98202287","OBS.98202287","HumanObservation","Observations","Jynx torquilla","species","Animalia","WOODPECKERS_PICIDAE","Animalia|WOODPECKERS_PICIDAE","Eurasian Wryneck",NA,1,"adult","undetermined",23.8668268919,52.7056174505,"WGS84",NA,100,"Europe","Poland","PL",NA,"Poland - Białowieża",NA,NA,NA,2008-05-05,NA,NA,NA,NA,"https://data.biodiversitydata.nl/obsint/observation/OBS.98202287","Stichting Natuurinformatie","CC BY-NC 4.0",2015-02-22
"98202285@OBS","https://observation.org/observation/98202285","OBS.98202285","HumanObservation","Observations","Parus major","species","Animalia","TITS_PARIDAE","Animalia|TITS_PARIDAE","Great Tit",NA,1,"adult","undetermined",23.8668268919,52.7056174505,"WGS84",NA,100,"Europe","Poland","PL",NA,"Poland - Białowieża",NA,NA,NA,2008-05-05,NA,NA,NA,NA,"https://data.biodiversitydata.nl/obsint/observation/OBS.98202285","Stichting Natuurinformatie","CC BY-NC 4.0",2015-02-22
"98202260@OBS","https://observation.org/observation/98202260","OBS.98202260","HumanObservation","Observations","Turdus philomelos","species","Animalia","THRUSHES_TURDIDAE","Animalia|THRUSHES_TURDIDAE","Song Thrush",NA,1,"adult","undetermined",23.8668268919,52.7056174505,"WGS84",NA,100,"Europe","Poland","PL",NA,"Poland - Białowieża",NA,NA,NA,2008-05-04,NA,NA,NA,NA,"https://data.biodiversitydata.nl/obsint/observation/OBS.98202260","Stichting Natuurinformatie","CC BY-NC 4.0",2015-02-22
"98202255@OBS","https://observation.org/observation/98202255","OBS.98202255","HumanObservation","Observations","Turdus pilaris","species","Animalia","THRUSHES_TURDIDAE","Animalia|THRUSHES_TURDIDAE","Fieldfare",NA,1,"adult","undetermined",23.8668268919,52.7056174505,"WGS84",NA,100,"Europe","Poland","PL",NA,"Poland - Białowieża",NA,NA,NA,2008-05-04,NA,NA,NA,NA,"https://data.biodiversitydata.nl/obsint/observation/OBS.98202255","Stichting Natuurinformatie","CC BY-NC 4.0",2015-02-22
"98202243@OBS","https://observation.org/observation/98202243","OBS.98202243","HumanObservation","Observations","Luscinia luscinia","species","Animalia","OLD_WORLD_FLYCATCHERS_MUSCICAPIDAE","Animalia|OLD_WORLD_FLYCATCHERS_MUSCICAPIDAE","Thrush Nightingale",NA,1,"adult","undetermined",23.8668268919,52.7056174505,"WGS84",NA,100,"Europe","Poland","PL",NA,"Poland - Białowieża",NA,NA,NA,2008-05-04,NA,NA,NA,NA,"https://data.biodiversitydata.nl/obsint/observation/OBS.98202243","Stichting Natuurinformatie","CC BY-NC 4.0",2015-02-22
"98202230@OBS","https://observation.org/observation/98202230","OBS.98202230","HumanObservation","Observations","Helix pomatia","species","Animalia","Helicidae","Animalia|Helicidae","Escargot",NA,1,"adult","undetermined",23.8599604368,52.7119616856,"WGS84",NA,100,"Europe","Poland","PL",NA,"Poland - Białowieża",NA,NA,NA,2008-05-04,NA,NA,NA,NA,"https://data.biodiversitydata.nl/obsint/observation/OBS.98202230","Stichting Natuurinformatie","CC BY-NC 4.0",2015-02-22
"98202224@OBS","https://observation.org/observation/98202224","OBS.98202224","HumanObservation","Observations","Hyla arborea","species","Animalia","Hylidae","Animalia|Hylidae","Common Tree Frog",NA,10,"adult","undetermined",23.85,52.7,"WGS84",NA,5000,"Europe","Poland","PL",NA,"Poland - Białowieża",NA,NA,NA,2008-05-04,NA,NA,NA,NA,"https://data.biodiversitydata.nl/obsint/observation/OBS.98202224","Stichting Natuurinformatie","CC BY-NC 4.0",2015-02-22
"98167784@OBS","https://observation.org/observation/98167784","OBS.98167784","HumanObservation","Observations","Picoides tridactylus","species","Animalia","WOODPECKERS_PICIDAE","Animalia|WOODPECKERS_PICIDAE","Eurasian Three-toed Woodpecker",NA,1,"adult","male",23.7469245316,52.7283506315,"WGS84",NA,10,"Europe","Poland","PL",NA,"Poland - Białowieża",NA,NA,NA,2015-02-20,13:30:00,NA,NA,NA,"https://data.biodiversitydata.nl/obsint/observation/OBS.98167784","Stichting Natuurinformatie","CC BY-NC 4.0",2015-02-20
"98160017@OBS","https://observation.org/observation/98160017","OBS.98160017","HumanObservation","Observations","Pyrrhula pyrrhula","species","Animalia","FINCHES_FRINGILLIDAE","Animalia|FINCHES_FRINGILLIDAE","Eurasian Bullfinch",NA,15,"unknown","undetermined",22.7974963184,53.1048266856,"WGS84",NA,10,"Europe","Poland","PL",NA,"Poland - Narwianski NP",NA,NA,NA,2015-02-19,NA,NA,NA,NA,"https://data.biodiversitydata.nl/obsint/observation/OBS.98160017","Stichting Natuurinformatie","CC BY-NC 4.0",2015-02-20
"98085238@OBS","https://observation.org/observation/98085238","OBS.98085238","HumanObservation","Observations","Sturnus vulgaris","species","Animalia","STARLINGS_STURNIDAE","Animalia|STARLINGS_STURNIDAE","Common Starling",NA,1,"unknown","undetermined",22.5844809748821,53.47962636315,"WGS84",NA,999,"Europe","Poland","PL",NA,"Poland - Biebrza NP",NA,NA,NA,2015-02-08,NA,NA,NA,NA,"https://data.biodiversitydata.nl/obsint/observation/OBS.98085238","Stichting Natuurinformatie","CC BY-NC 4.0",2018-05-12
"98085237@OBS","https://observation.org/observation/98085237","OBS.98085237","HumanObservation","Observations","Passer domesticus","species","Animalia","OLD_WORLD_SPARROWS_PASSERIDAE","Animalia|OLD_WORLD_SPARROWS_PASSERIDAE","House Sparrow",NA,1,"unknown","undetermined",22.5844809748821,53.47962636315,"WGS84",NA,999,"Europe","Poland","PL",NA,"Poland - Biebrza NP",NA,NA,NA,2015-02-08,NA,NA,NA,NA,"https://data.biodiversitydata.nl/obsint/observation/OBS.98085237","Stichting Natuurinformatie","CC BY-NC 4.0",2018-05-12
"98085140@OBS","https://observation.org/observation/98085140","OBS.98085140","HumanObservation","Observations","Cygnus olor","species","Animalia","DUCKS_GEESE_AND_SWANS_ANATIDAE","Animalia|DUCKS_GEESE_AND_SWANS_ANATIDAE","Mute Swan",NA,1,"unknown","undetermined",22.5844809748821,53.47962636315,"WGS84",NA,999,"Europe","Poland","PL",NA,"Poland - Biebrza NP",NA,NA,NA,2015-02-08,NA,NA,NA,NA,"https://data.biodiversitydata.nl/obsint/observation/OBS.98085140","Stichting Natuurinformatie","CC BY-NC 4.0",2017-08-12
"98082702@OBS","https://observation.org/observation/98082702","OBS.98082702","HumanObservation","Observations","Capreolus capreolus","species","Animalia","DEER_CERVIDAE","Animalia|DEER_CERVIDAE","European Roe Deer",NA,1,"unknown","undetermined",22.9166686533,53.031454314,"WGS84",NA,10,"Europe","Poland","PL",NA,"Poland - Podlaskie",NA,NA,NA,2015-02-16,NA,NA,NA,NA,"https://data.biodiversitydata.nl/obsint/observation/OBS.98082702","Stichting Natuurinformatie","CC BY-NC 4.0",2017-08-12
"98081864@OBS","https://observation.org/observation/98081864","OBS.98081864","HumanObservation","Observations","Turdus pilaris","species","Animalia","THRUSHES_TURDIDAE","Animalia|THRUSHES_TURDIDAE","Fieldfare",NA,10,"unknown","undetermined",22.8993844977,53.0156008167,"WGS84",NA,100,"Europe","Poland","PL",NA,"Poland - Podlaskie",NA,NA,NA,2015-02-16,NA,NA,NA,NA,"https://data.biodiversitydata.nl/obsint/observation/OBS.98081864","Stichting Natuurinformatie","CC BY-NC 4.0",2015-09-30
"98081855@OBS","https://observation.org/observation/98081855","OBS.98081855","HumanObservation","Observations","Capreolus capreolus","species","Animalia","DEER_CERVIDAE","Animalia|DEER_CERVIDAE","European Roe Deer",NA,15,"unknown","undetermined",22.9168224317,53.0221390999,"WGS84",NA,100,"Europe","Poland","PL",NA,"Poland - Podlaskie",NA,NA,NA,2015-02-18,NA,NA,NA,NA,"https://data.biodiversitydata.nl/obsint/observation/OBS.98081855","Stichting Natuurinformatie","CC BY-NC 4.0",2015-02-20
"97955559@OBS","https://observation.org/observation/97955559","OBS.97955559","HumanObservation","Observations","Coloeus monedula","species","Animalia","CROWS_AND_JAYS_CORVIDAE","Animalia|CROWS_AND_JAYS_CORVIDAE","Western Jackdaw",NA,1,"unknown","undetermined",19.20161065,50.02799313,"WGS84",NA,25,"Europe","Poland","PL",NA,"Poland - Małopolskie",NA,NA,NA,2015-02-13,11:57:00,NA,NA,NA,"https://data.biodiversitydata.nl/obsint/observation/OBS.97955559","Stichting Natuurinformatie","CC BY-NC 4.0",2017-08-11
"97934573@OBS","https://observation.org/observation/97934573","OBS.97934573","HumanObservation","Observations","Lanius excubitor","species","Animalia","SHRIKES_LANIIDAE","Animalia|SHRIKES_LANIIDAE","Great Grey Shrike",NA,1,"unknown","undetermined",22.5616854429,53.3668389663,"WGS84",NA,100,"Europe","Poland","PL",NA,"Poland - Biebrza NP",NA,NA,NA,2015-02-06,NA,NA,NA,NA,"https://data.biodiversitydata.nl/obsint/observation/OBS.97934573","Stichting Natuurinformatie","CC BY-NC 4.0",2017-08-12
"97926903@OBS","https://observation.org/observation/97926903","OBS.97926903","HumanObservation","Observations","Remiz pendulinus","species","Animalia","PENDULINE_TITS_REMIZIDAE","Animalia|PENDULINE_TITS_REMIZIDAE","Eurasian Penduline Tit",NA,2,"unknown","undetermined",22.6,53.45,"WGS84",NA,5000,"Europe","Poland","PL",NA,"Poland - Biebrza NP",NA,NA,NA,2015-02-08,NA,NA,NA,NA,"https://data.biodiversitydata.nl/obsint/observation/OBS.97926903","Stichting Natuurinformatie","CC BY-NC 4.0",2015-05-26
"97926874@OBS","https://observation.org/observation/97926874","OBS.97926874","HumanObservation","Observations","Poecile montanus","species","Animalia","TITS_PARIDAE","Animalia|TITS_PARIDAE","Willow Tit",NA,1,"unknown","undetermined",22.5444321334,53.366737738,"WGS84",NA,100,"Europe","Poland","PL",NA,"Poland - Biebrza NP - Budy Marsh",NA,NA,NA,2015-02-07,NA,NA,NA,NA,"https://data.biodiversitydata.nl/obsint/observation/OBS.97926874","Stichting Natuurinformatie","CC BY-NC 4.0",2015-12-12
"97926868@OBS","https://observation.org/observation/97926868","OBS.97926868","HumanObservation","Observations","Poecile palustris","species","Animalia","TITS_PARIDAE","Animalia|TITS_PARIDAE","Marsh Tit",NA,1,"unknown","undetermined",23.8228084892,52.6902614865,"WGS84",NA,10,"Europe","Poland","PL",NA,"Poland - Białowieża",NA,NA,NA,2015-02-02,NA,NA,NA,NA,"https://data.biodiversitydata.nl/obsint/observation/OBS.97926868","Stichting Natuurinformatie","CC BY-NC 4.0",2015-02-12
"97926859@OBS","https://observation.org/observation/97926859","OBS.97926859","HumanObservation","Observations","Emberiza citrinella","species","Animalia","BUNTINGS_EMBERIZIDAE","Animalia|BUNTINGS_EMBERIZIDAE","Yellowhammer",NA,30,"unknown","undetermined",22.5932158157,53.3692282648,"WGS84",NA,10,"Europe","Poland","PL",NA,"Poland - Podlaskie",NA,NA,NA,2015-02-06,NA,NA,NA,NA,"https://data.biodiversitydata.nl/obsint/observation/OBS.97926859","Stichting Natuurinformatie","CC BY-NC 4.0",2015-02-12
"97926852@OBS","https://observation.org/observation/97926852","OBS.97926852","HumanObservation","Observations","Passer montanus","species","Animalia","OLD_WORLD_SPARROWS_PASSERIDAE","Animalia|OLD_WORLD_SPARROWS_PASSERIDAE","Eurasian Tree Sparrow",NA,50,"unknown","undetermined",22.5932158157,53.3692282648,"WGS84",NA,10,"Europe","Poland","PL",NA,"Poland - Podlaskie",NA,NA,NA,2015-02-06,NA,NA,NA,NA,"https://data.biodiversitydata.nl/obsint/observation/OBS.97926852","Stichting Natuurinformatie","CC BY-NC 4.0",2015-02-12
"97926534@OBS","https://observation.org/observation/97926534","OBS.97926534","HumanObservation","Observations","Coccothraustes coccothraustes","species","Animalia","FINCHES_FRINGILLIDAE","Animalia|FINCHES_FRINGILLIDAE","Hawfinch",NA,1,"unknown","undetermined",23.5953786224,52.7373438154,"WGS84",NA,10,"Europe","Poland","PL",NA,"Poland - Białowieża",NA,NA,NA,2015-02-02,NA,NA,NA,NA,"https://data.biodiversitydata.nl/obsint/observation/OBS.97926534","Stichting Natuurinformatie","CC BY-NC 4.0",2015-05-31
"97926502@OBS","https://observation.org/observation/97926502","OBS.97926502","HumanObservation","Observations","Aegithalos caudatus caudatus","subspecies","Animalia","LONGTAILED_TITS_AEGITHALIDAE","Animalia|LONGTAILED_TITS_AEGITHALIDAE","White-headed Long-tailed Tit",NA,15,"unknown","undetermined",23.8226227462,52.6900141685,"WGS84",NA,100,"Europe","Poland","PL",NA,"Poland - Białowieża",NA,NA,NA,2015-02-02,NA,NA,NA,NA,"https://data.biodiversitydata.nl/obsint/observation/OBS.97926502","Stichting Natuurinformatie","CC BY-NC 4.0",2015-10-06
"97921582@OBS","https://observation.org/observation/97921582","OBS.97921582","HumanObservation","Observations","Sus scrofa","species","Animalia","PIGS_SUIDAE","Animalia|PIGS_SUIDAE","Wild Boar",NA,1,"unknown","undetermined",22.5603121519,53.3663268206,"WGS84",NA,100,"Europe","Poland","PL",NA,"Poland - Biebrza NP",NA,NA,NA,2015-02-06,NA,NA,NA,NA,"https://data.biodiversitydata.nl/obsint/observation/OBS.97921582","Stichting Natuurinformatie","CC BY-NC 4.0",2015-02-12
